filename EPIC Module Output Kp
210400000/66000/ktwo210466785-c04_lpd-targ.fits.gz 210466785 6 2 13.173
210400000/89000/ktwo210489127-c04_lpd-targ.fits.gz 210489127 6 2 14.352
210400000/85000/ktwo210485205-c04_lpd-targ.fits.gz 210485205 6 2 15.387
210500000/20000/ktwo210520116-c04_lpd-targ.fits.gz 210520116 6 2 13.17
210400000/89000/ktwo210489675-c04_lpd-targ.fits.gz 210489675 6 2 14.914
210400000/81000/ktwo210481667-c04_lpd-targ.fits.gz 210481667 6 2 10.423
210500000/20000/ktwo210520118-c04_lpd-targ.fits.gz 210520118 6 2 10.806
210400000/81000/ktwo210481111-c04_lpd-targ.fits.gz 210481111 6 2 11.132
210400000/78000/ktwo210478918-c04_lpd-targ.fits.gz 210478918 6 2 15.176
210500000/23000/ktwo210523246-c04_lpd-targ.fits.gz 210523246 6 2 15.671
210400000/63000/ktwo210463606-c04_lpd-targ.fits.gz 210463606 6 2 15.911
210500000/20000/ktwo210520487-c04_lpd-targ.fits.gz 210520487 6 2 11.954
210400000/70000/ktwo210470681-c04_lpd-targ.fits.gz 210470681 6 2 12.042
210400000/70000/ktwo210470484-c04_lpd-targ.fits.gz 210470484 6 2 13.33
210400000/83000/ktwo210483781-c04_lpd-targ.fits.gz 210483781 6 2 13.748
210400000/94000/ktwo210494591-c04_lpd-targ.fits.gz 210494591 6 2 14.588
210500000/10000/ktwo210510019-c04_lpd-targ.fits.gz 210510019 6 2 13.197
210500000/24000/ktwo210524225-c04_lpd-targ.fits.gz 210524225 6 2 12.593
210500000/18000/ktwo210518879-c04_lpd-targ.fits.gz 210518879 6 2 10.369
210500000/16000/ktwo210516402-c04_lpd-targ.fits.gz 210516402 6 2 12.12
210500000/12000/ktwo210512546-c04_lpd-targ.fits.gz 210512546 6 2 13.329
210500000/03000/ktwo210503517-c04_lpd-targ.fits.gz 210503517 6 2 15.095
210400000/95000/ktwo210495135-c04_lpd-targ.fits.gz 210495135 6 2 11.375
210500000/24000/ktwo210524142-c04_lpd-targ.fits.gz 210524142 6 2 12.672
210500000/21000/ktwo210521418-c04_lpd-targ.fits.gz 210521418 6 2 13.599
210400000/89000/ktwo210489662-c04_lpd-targ.fits.gz 210489662 6 2 15.208
210500000/07000/ktwo210507371-c04_lpd-targ.fits.gz 210507371 6 2 15.546
210400000/66000/ktwo210466851-c04_lpd-targ.fits.gz 210466851 6 2 15.869
210400000/96000/ktwo210496185-c04_lpd-targ.fits.gz 210496185 6 2 11.461
210500000/27000/ktwo210527168-c04_lpd-targ.fits.gz 210527168 6 2 10.636
210500000/07000/ktwo210507093-c04_lpd-targ.fits.gz 210507093 6 2 13.167
210500000/06000/ktwo210506844-c04_lpd-targ.fits.gz 210506844 6 2 13.333
210400000/72000/ktwo210472483-c04_lpd-targ.fits.gz 210472483 6 2 13.179
210500000/11000/ktwo210511412-c04_lpd-targ.fits.gz 210511412 6 2 12.674
210500000/45000/ktwo210545303-c04_lpd-targ.fits.gz 210545303 6 2 15.287
210400000/91000/ktwo210491929-c04_lpd-targ.fits.gz 210491929 6 2 11.423
210400000/71000/ktwo210471083-c04_lpd-targ.fits.gz 210471083 6 2 13.058
210500000/35000/ktwo210535409-c04_lpd-targ.fits.gz 210535409 6 2 12.515
210500000/16000/ktwo210516949-c04_lpd-targ.fits.gz 210516949 6 2 13.332
210500000/27000/ktwo210527046-c04_lpd-targ.fits.gz 210527046 6 2 11.095
210400000/74000/ktwo210474639-c04_lpd-targ.fits.gz 210474639 6 2 13.476
210400000/81000/ktwo210481666-c04_lpd-targ.fits.gz 210481666 6 2 12.513
210400000/72000/ktwo210472699-c04_lpd-targ.fits.gz 210472699 6 2 12.561
210500000/32000/ktwo210532782-c04_lpd-targ.fits.gz 210532782 6 2 13.624
210400000/85000/ktwo210485196-c04_lpd-targ.fits.gz 210485196 6 2 13.21
210400000/31000/ktwo210431576-c04_lpd-targ.fits.gz 210431576 6 3 11.494
210400000/68000/ktwo210468664-c04_lpd-targ.fits.gz 210468664 6 3 14.323
210400000/55000/ktwo210455330-c04_lpd-targ.fits.gz 210455330 6 3 10.159
210400000/26000/ktwo210426451-c04_lpd-targ.fits.gz 210426451 6 3 12.415
210400000/57000/ktwo210457290-c04_lpd-targ.fits.gz 210457290 6 3 15.931
210400000/39000/ktwo210439611-c04_lpd-targ.fits.gz 210439611 6 3 13.206
210400000/75000/ktwo210475064-c04_lpd-targ.fits.gz 210475064 6 3 12.325
210400000/47000/ktwo210447126-c04_lpd-targ.fits.gz 210447126 6 3 12.516
210400000/20000/ktwo210420278-c04_lpd-targ.fits.gz 210420278 6 3 14.792
210400000/38000/ktwo210438350-c04_lpd-targ.fits.gz 210438350 6 3 12.725
210400000/47000/ktwo210447007-c04_lpd-targ.fits.gz 210447007 6 3 12.635
210400000/63000/ktwo210463105-c04_lpd-targ.fits.gz 210463105 6 3 9.464
210400000/75000/ktwo210475270-c04_lpd-targ.fits.gz 210475270 6 3 12.587
210400000/31000/ktwo210431624-c04_lpd-targ.fits.gz 210431624 6 3 13.307
210400000/20000/ktwo210420401-c04_lpd-targ.fits.gz 210420401 6 3 14.92
210400000/63000/ktwo210463366-c04_lpd-targ.fits.gz 210463366 6 3 13.504
210400000/48000/ktwo210448454-c04_lpd-targ.fits.gz 210448454 6 3 13.689
210400000/67000/ktwo210467819-c04_lpd-targ.fits.gz 210467819 6 3 13.446
210400000/43000/ktwo210443766-c04_lpd-targ.fits.gz 210443766 6 3 15.433
210400000/68000/ktwo210468157-c04_lpd-targ.fits.gz 210468157 6 3 14.259
210400000/51000/ktwo210451864-c04_lpd-targ.fits.gz 210451864 6 3 12.509
210400000/19000/ktwo210419493-c04_lpd-targ.fits.gz 210419493 6 3 15.269
210400000/18000/ktwo210418851-c04_lpd-targ.fits.gz 210418851 6 3 13.642
210400000/40000/ktwo210440744-c04_lpd-targ.fits.gz 210440744 6 3 12.715
210400000/43000/ktwo210443253-c04_lpd-targ.fits.gz 210443253 6 3 12.417
210400000/48000/ktwo210448716-c04_lpd-targ.fits.gz 210448716 6 3 12.297
210400000/12000/ktwo210412554-c04_lpd-targ.fits.gz 210412554 6 3 14.803
210400000/55000/ktwo210455921-c04_lpd-targ.fits.gz 210455921 6 3 15.44
210400000/16000/ktwo210416252-c04_lpd-targ.fits.gz 210416252 6 3 12.559
210400000/41000/ktwo210441415-c04_lpd-targ.fits.gz 210441415 6 3 13.406
210400000/44000/ktwo210444963-c04_lpd-targ.fits.gz 210444963 6 3 11.886
210400000/34000/ktwo210434442-c04_lpd-targ.fits.gz 210434442 6 3 12.544
210400000/40000/ktwo210440981-c04_lpd-targ.fits.gz 210440981 6 3 12.007
210400000/57000/ktwo210457400-c04_lpd-targ.fits.gz 210457400 6 3 12.739
210400000/23000/ktwo210423437-c04_lpd-targ.fits.gz 210423437 6 3 15.14
210400000/34000/ktwo210434273-c04_lpd-targ.fits.gz 210434273 6 3 12.012
210400000/19000/ktwo210419185-c04_lpd-targ.fits.gz 210419185 6 3 14.145
210400000/66000/ktwo210466658-c04_lpd-targ.fits.gz 210466658 6 3 10.449
210400000/65000/ktwo210465351-c04_lpd-targ.fits.gz 210465351 6 3 14.992
210400000/26000/ktwo210426073-c04_lpd-targ.fits.gz 210426073 6 3 12.061
210400000/38000/ktwo210438876-c04_lpd-targ.fits.gz 210438876 6 3 12.312
210400000/35000/ktwo210435125-c04_lpd-targ.fits.gz 210435125 6 3 12.848
210400000/40000/ktwo210440950-c04_lpd-targ.fits.gz 210440950 6 3 11.877
210400000/28000/ktwo210428378-c04_lpd-targ.fits.gz 210428378 6 3 11.635
210400000/43000/ktwo210443714-c04_lpd-targ.fits.gz 210443714 6 3 15.367
210400000/39000/ktwo210439810-c04_lpd-targ.fits.gz 210439810 6 3 12.536
210400000/54000/ktwo210454229-c04_lpd-targ.fits.gz 210454229 6 3 12.458
210400000/27000/ktwo210427803-c04_lpd-targ.fits.gz 210427803 6 3 12.51
210400000/39000/ktwo210439213-c04_lpd-targ.fits.gz 210439213 6 3 12.53
210400000/59000/ktwo210459199-c04_lpd-targ.fits.gz 210459199 6 3 14.431
210400000/51000/ktwo210451174-c04_lpd-targ.fits.gz 210451174 6 3 13.935
210400000/12000/ktwo210412108-c04_lpd-targ.fits.gz 210412108 6 3 15.763
210400000/17000/ktwo210417658-c04_lpd-targ.fits.gz 210417658 6 3 13.01
210400000/75000/ktwo210475069-c04_lpd-targ.fits.gz 210475069 6 3 14.42
210400000/53000/ktwo210453164-c04_lpd-targ.fits.gz 210453164 6 3 13.431
210400000/60000/ktwo210460485-c04_lpd-targ.fits.gz 210460485 6 3 12.48
210400000/51000/ktwo210451729-c04_lpd-targ.fits.gz 210451729 6 3 14.672
210400000/46000/ktwo210446207-c04_lpd-targ.fits.gz 210446207 6 3 12.736
210400000/52000/ktwo210452553-c04_lpd-targ.fits.gz 210452553 6 3 12.716
210400000/29000/ktwo210429553-c04_lpd-targ.fits.gz 210429553 6 3 14.667
210400000/25000/ktwo210425135-c04_lpd-targ.fits.gz 210425135 6 3 11.825
210400000/51000/ktwo210451865-c04_lpd-targ.fits.gz 210451865 6 3 11.736
210400000/38000/ktwo210438802-c04_lpd-targ.fits.gz 210438802 6 3 12.335
210400000/44000/ktwo210444585-c04_lpd-targ.fits.gz 210444585 6 3 11.717
210400000/46000/ktwo210446178-c04_lpd-targ.fits.gz 210446178 6 3 13.231
210400000/27000/ktwo210427434-c04_lpd-targ.fits.gz 210427434 6 3 15.713
210400000/13000/ktwo210413481-c04_lpd-targ.fits.gz 210413481 6 3 13.753
210400000/24000/ktwo210424124-c04_lpd-targ.fits.gz 210424124 6 3 11.064
210400000/63000/ktwo210463038-c04_lpd-targ.fits.gz 210463038 6 3 12.079
210400000/28000/ktwo210428206-c04_lpd-targ.fits.gz 210428206 6 3 13.39
210400000/50000/ktwo210450455-c04_lpd-targ.fits.gz 210450455 6 3 9.759
210400000/38000/ktwo210438460-c04_lpd-targ.fits.gz 210438460 6 3 13.362
210400000/52000/ktwo210452952-c04_lpd-targ.fits.gz 210452952 6 3 12.992
210400000/14000/ktwo210414779-c04_lpd-targ.fits.gz 210414779 6 3 12.814
210400000/41000/ktwo210441811-c04_lpd-targ.fits.gz 210441811 6 3 13.268
210400000/69000/ktwo210469029-c04_lpd-targ.fits.gz 210469029 6 3 11.975
210400000/23000/ktwo210423829-c04_lpd-targ.fits.gz 210423829 6 3 13.574
210400000/44000/ktwo210444943-c04_lpd-targ.fits.gz 210444943 6 3 11.372
210400000/52000/ktwo210452373-c04_lpd-targ.fits.gz 210452373 6 3 12.23
210400000/45000/ktwo210445942-c04_lpd-targ.fits.gz 210445942 6 3 12.783
210400000/69000/ktwo210469832-c04_lpd-targ.fits.gz 210469832 6 3 12.873
210400000/34000/ktwo210434494-c04_lpd-targ.fits.gz 210434494 6 3 13.733
210400000/25000/ktwo210425465-c04_lpd-targ.fits.gz 210425465 6 3 12.897
210400000/27000/ktwo210427923-c04_lpd-targ.fits.gz 210427923 6 3 12.758
210400000/35000/ktwo210435794-c04_lpd-targ.fits.gz 210435794 6 3 13.785
210400000/26000/ktwo210426640-c04_lpd-targ.fits.gz 210426640 6 3 12.755
210400000/39000/ktwo210439387-c04_lpd-targ.fits.gz 210439387 6 3 12.038
210400000/58000/ktwo210458598-c04_lpd-targ.fits.gz 210458598 6 3 11.49
210400000/11000/ktwo210411616-c04_lpd-targ.fits.gz 210411616 6 3 12.408
210400000/40000/ktwo210440696-c04_lpd-targ.fits.gz 210440696 6 3 13.472
210400000/13000/ktwo210413992-c04_lpd-targ.fits.gz 210413992 6 3 11.992
210400000/58000/ktwo210458174-c04_lpd-targ.fits.gz 210458174 6 3 13.206
210400000/52000/ktwo210452082-c04_lpd-targ.fits.gz 210452082 6 3 12.19
210400000/39000/ktwo210439493-c04_lpd-targ.fits.gz 210439493 6 3 12.489
210400000/62000/ktwo210462646-c04_lpd-targ.fits.gz 210462646 6 3 11.166
210400000/64000/ktwo210464569-c04_lpd-targ.fits.gz 210464569 6 3 11.657
210400000/58000/ktwo210458542-c04_lpd-targ.fits.gz 210458542 6 3 14.188
210400000/34000/ktwo210434213-c04_lpd-targ.fits.gz 210434213 6 3 13.124
210400000/50000/ktwo210450400-c04_lpd-targ.fits.gz 210450400 6 3 10.142
210400000/19000/ktwo210419693-c04_lpd-targ.fits.gz 210419693 6 3 11.77
210400000/27000/ktwo210427333-c04_lpd-targ.fits.gz 210427333 6 4 12.643
210400000/09000/ktwo210409587-c04_lpd-targ.fits.gz 210409587 6 4 10.318
210400000/27000/ktwo210427170-c04_lpd-targ.fits.gz 210427170 6 4 13.317
210400000/49000/ktwo210449928-c04_lpd-targ.fits.gz 210449928 6 4 12.375
210400000/34000/ktwo210434290-c04_lpd-targ.fits.gz 210434290 6 4 15.224
210400000/14000/ktwo210414550-c04_lpd-targ.fits.gz 210414550 6 4 12.249
210400000/24000/ktwo210424464-c04_lpd-targ.fits.gz 210424464 6 4 10.958
210400000/06000/ktwo210406485-c04_lpd-targ.fits.gz 210406485 6 4 14.79
210400000/37000/ktwo210437575-c04_lpd-targ.fits.gz 210437575 6 4 11.533
210400000/12000/ktwo210412284-c04_lpd-targ.fits.gz 210412284 6 4 13.018
210300000/98000/ktwo210398007-c04_lpd-targ.fits.gz 210398007 6 4 13.44
210400000/13000/ktwo210413144-c04_lpd-targ.fits.gz 210413144 6 4 11.149
210400000/07000/ktwo210407617-c04_lpd-targ.fits.gz 210407617 6 4 13.282
210400000/14000/ktwo210414860-c04_lpd-targ.fits.gz 210414860 6 4 13.577
210400000/37000/ktwo210437894-c04_lpd-targ.fits.gz 210437894 6 4 11.868
210400000/24000/ktwo210424595-c04_lpd-targ.fits.gz 210424595 6 4 15.465
210400000/07000/ktwo210407620-c04_lpd-targ.fits.gz 210407620 6 4 12.51
210400000/19000/ktwo210419206-c04_lpd-targ.fits.gz 210419206 6 4 13.654
210400000/17000/ktwo210417900-c04_lpd-targ.fits.gz 210417900 6 4 12.097
210400000/13000/ktwo210413734-c04_lpd-targ.fits.gz 210413734 6 4 11.99
210400000/32000/ktwo210432969-c04_lpd-targ.fits.gz 210432969 6 4 13.3
210400000/11000/ktwo210411471-c04_lpd-targ.fits.gz 210411471 6 4 12.045
210400000/38000/ktwo210438929-c04_lpd-targ.fits.gz 210438929 6 4 12.191
210300000/93000/ktwo210393794-c04_lpd-targ.fits.gz 210393794 6 4 15.932
210400000/12000/ktwo210412318-c04_lpd-targ.fits.gz 210412318 6 4 13.461
210400000/49000/ktwo210449994-c04_lpd-targ.fits.gz 210449994 6 4 11.123
210400000/49000/ktwo210449859-c04_lpd-targ.fits.gz 210449859 6 4 13.241
210400000/28000/ktwo210428497-c04_lpd-targ.fits.gz 210428497 6 4 12.659
210400000/33000/ktwo210433289-c04_lpd-targ.fits.gz 210433289 6 4 12.328
210400000/05000/ktwo210405206-c04_lpd-targ.fits.gz 210405206 6 4 13.523
210400000/26000/ktwo210426692-c04_lpd-targ.fits.gz 210426692 6 4 13.367
210400000/10000/ktwo210410984-c04_lpd-targ.fits.gz 210410984 6 4 13.355
210400000/31000/ktwo210431972-c04_lpd-targ.fits.gz 210431972 6 4 11.171
210400000/21000/ktwo210421845-c04_lpd-targ.fits.gz 210421845 6 4 11.153
210400000/41000/ktwo210441949-c04_lpd-targ.fits.gz 210441949 6 4 9.388
210400000/39000/ktwo210439350-c04_lpd-targ.fits.gz 210439350 6 4 14.729
210400000/38000/ktwo210438009-c04_lpd-targ.fits.gz 210438009 6 4 13.914
210400000/25000/ktwo210425673-c04_lpd-targ.fits.gz 210425673 6 4 15.82
210400000/34000/ktwo210434334-c04_lpd-targ.fits.gz 210434334 6 4 13.458
210400000/08000/ktwo210408563-c04_lpd-targ.fits.gz 210408563 6 4 11.778
210400000/17000/ktwo210417921-c04_lpd-targ.fits.gz 210417921 6 4 11.441
210400000/32000/ktwo210432807-c04_lpd-targ.fits.gz 210432807 6 4 13.647
210400000/13000/ktwo210413043-c04_lpd-targ.fits.gz 210413043 6 4 13.109
210400000/06000/ktwo210406389-c04_lpd-targ.fits.gz 210406389 6 4 13.558
210400000/25000/ktwo210425787-c04_lpd-targ.fits.gz 210425787 6 4 13.198
210400000/15000/ktwo210415027-c04_lpd-targ.fits.gz 210415027 6 4 11.983
210400000/18000/ktwo210418094-c04_lpd-targ.fits.gz 210418094 6 4 13.397
210300000/95000/ktwo210395695-c04_lpd-targ.fits.gz 210395695 6 4 12.31
210400000/22000/ktwo210422541-c04_lpd-targ.fits.gz 210422541 6 4 12.575
210400000/42000/ktwo210442867-c04_lpd-targ.fits.gz 210442867 6 4 12.662
210400000/15000/ktwo210415339-c04_lpd-targ.fits.gz 210415339 6 4 14.879
210400000/36000/ktwo210436932-c04_lpd-targ.fits.gz 210436932 6 4 12.477
210400000/06000/ktwo210406527-c04_lpd-targ.fits.gz 210406527 6 4 15.244
210300000/97000/ktwo210397354-c04_lpd-targ.fits.gz 210397354 6 4 12.487
210400000/13000/ktwo210413551-c04_lpd-targ.fits.gz 210413551 6 4 13.137
210400000/18000/ktwo210418736-c04_lpd-targ.fits.gz 210418736 6 4 12.043
210400000/26000/ktwo210426409-c04_lpd-targ.fits.gz 210426409 6 4 11.24
210400000/25000/ktwo210425195-c04_lpd-targ.fits.gz 210425195 6 4 12.722
210400000/07000/ktwo210407190-c04_lpd-targ.fits.gz 210407190 6 4 13.332
210400000/32000/ktwo210432218-c04_lpd-targ.fits.gz 210432218 6 4 12.273
210400000/24000/ktwo210424862-c04_lpd-targ.fits.gz 210424862 6 4 11.38
210300000/95000/ktwo210395039-c04_lpd-targ.fits.gz 210395039 6 4 14.508
210400000/26000/ktwo210426373-c04_lpd-targ.fits.gz 210426373 6 4 15.077
210400000/41000/ktwo210441768-c04_lpd-targ.fits.gz 210441768 6 4 11.023
210400000/41000/ktwo210441848-c04_lpd-targ.fits.gz 210441848 6 4 12.862
210300000/88000/ktwo210388426-c04_lpd-targ.fits.gz 210388426 6 4 11.732
210300000/94000/ktwo210394282-c04_lpd-targ.fits.gz 210394282 6 4 12.356
210400000/07000/ktwo210407134-c04_lpd-targ.fits.gz 210407134 6 4 10.48
210300000/95000/ktwo210395925-c04_lpd-targ.fits.gz 210395925 6 4 15.082
210400000/25000/ktwo210425847-c04_lpd-targ.fits.gz 210425847 6 4 13.237
210300000/91000/ktwo210391072-c04_lpd-targ.fits.gz 210391072 6 4 12.808
210400000/25000/ktwo210425358-c04_lpd-targ.fits.gz 210425358 6 4 12.882
210400000/06000/ktwo210406275-c04_lpd-targ.fits.gz 210406275 6 4 15.864
210400000/23000/ktwo210423468-c04_lpd-targ.fits.gz 210423468 6 4 13.709
210300000/96000/ktwo210396151-c04_lpd-targ.fits.gz 210396151 6 4 11.474
210400000/28000/ktwo210428847-c04_lpd-targ.fits.gz 210428847 6 4 11.312
210400000/06000/ktwo210406775-c04_lpd-targ.fits.gz 210406775 6 4 15.851
210400000/32000/ktwo210432517-c04_lpd-targ.fits.gz 210432517 6 4 14.945
210300000/99000/ktwo210399117-c04_lpd-targ.fits.gz 210399117 6 4 12.623
210400000/19000/ktwo210419412-c04_lpd-targ.fits.gz 210419412 6 4 12.013
210400000/28000/ktwo210428499-c04_lpd-targ.fits.gz 210428499 6 4 11.698
210400000/30000/ktwo210430772-c04_lpd-targ.fits.gz 210430772 6 4 12.611
210400000/10000/ktwo210410454-c04_lpd-targ.fits.gz 210410454 6 4 12.115
210400000/33000/ktwo210433982-c04_lpd-targ.fits.gz 210433982 6 4 15.108
210300000/97000/ktwo210397329-c04_lpd-targ.fits.gz 210397329 6 4 9.686
210300000/98000/ktwo210398984-c04_lpd-targ.fits.gz 210398984 6 4 15.673
210400000/07000/ktwo210407818-c04_lpd-targ.fits.gz 210407818 6 4 13.629
210400000/31000/ktwo210431015-c04_lpd-targ.fits.gz 210431015 6 4 10.563
210400000/15000/ktwo210415164-c04_lpd-targ.fits.gz 210415164 6 4 15.783
210400000/05000/ktwo210405520-c04_lpd-targ.fits.gz 210405520 6 4 14.523
210400000/18000/ktwo210418120-c04_lpd-targ.fits.gz 210418120 6 4 10.674
210400000/40000/ktwo210440149-c04_lpd-targ.fits.gz 210440149 6 4 12.455
210400000/12000/ktwo210412311-c04_lpd-targ.fits.gz 210412311 6 4 15.694
210300000/93000/ktwo210393467-c04_lpd-targ.fits.gz 210393467 6 4 13.168
210300000/90000/ktwo210390488-c04_lpd-targ.fits.gz 210390488 6 4 13.396
210400000/35000/ktwo210435095-c04_lpd-targ.fits.gz 210435095 6 4 13.087
210400000/14000/ktwo210414957-c04_lpd-targ.fits.gz 210414957 6 4 12.655
210400000/14000/ktwo210414696-c04_lpd-targ.fits.gz 210414696 6 4 14.919
210400000/23000/ktwo210423467-c04_lpd-targ.fits.gz 210423467 6 4 11.844
210400000/10000/ktwo210410185-c04_lpd-targ.fits.gz 210410185 6 4 13.221
210700000/45000/ktwo210745330-c04_lpd-targ.fits.gz 210745330 8 1 11.321
210700000/51000/ktwo210751462-c04_lpd-targ.fits.gz 210751462 8 1 15.081
210700000/64000/ktwo210764483-c04_lpd-targ.fits.gz 210764483 8 1 13.252
210700000/10000/ktwo210710657-c04_lpd-targ.fits.gz 210710657 8 1 12.991
210700000/47000/ktwo210747688-c04_lpd-targ.fits.gz 210747688 8 1 14.734
210700000/61000/ktwo210761940-c04_lpd-targ.fits.gz 210761940 8 1 13.616
210700000/33000/ktwo210733170-c04_lpd-targ.fits.gz 210733170 8 1 12.862
210700000/30000/ktwo210730746-c04_lpd-targ.fits.gz 210730746 8 1 9.984
210700000/17000/ktwo210717382-c04_lpd-targ.fits.gz 210717382 8 1 13.541
210700000/49000/ktwo210749006-c04_lpd-targ.fits.gz 210749006 8 1 13.313
210700000/55000/ktwo210755922-c04_lpd-targ.fits.gz 210755922 8 1 15.491
210700000/42000/ktwo210742146-c04_lpd-targ.fits.gz 210742146 8 1 11.001
210700000/49000/ktwo210749402-c04_lpd-targ.fits.gz 210749402 8 1 12.07
210700000/14000/ktwo210714161-c04_lpd-targ.fits.gz 210714161 8 1 13.607
210700000/31000/ktwo210731130-c04_lpd-targ.fits.gz 210731130 8 1 11.65
210700000/22000/ktwo210722142-c04_lpd-targ.fits.gz 210722142 8 1 15.776
210700000/17000/ktwo210717694-c04_lpd-targ.fits.gz 210717694 8 1 12.411
210700000/35000/ktwo210735321-c04_lpd-targ.fits.gz 210735321 8 1 15.216
210700000/17000/ktwo210717801-c04_lpd-targ.fits.gz 210717801 8 1 10.587
210700000/66000/ktwo210766213-c04_lpd-targ.fits.gz 210766213 8 1 12.641
210700000/67000/ktwo210767177-c04_lpd-targ.fits.gz 210767177 8 1 13.826
210700000/25000/ktwo210725060-c04_lpd-targ.fits.gz 210725060 8 1 13.301
210700000/65000/ktwo210765489-c04_lpd-targ.fits.gz 210765489 8 1 14.138
210700000/25000/ktwo210725248-c04_lpd-targ.fits.gz 210725248 8 1 12.958
210700000/13000/ktwo210713411-c04_lpd-targ.fits.gz 210713411 8 1 12.597
210700000/22000/ktwo210722397-c04_lpd-targ.fits.gz 210722397 8 1 14.831
210700000/63000/ktwo210763441-c04_lpd-targ.fits.gz 210763441 8 1 14.32
210700000/07000/ktwo210707678-c04_lpd-targ.fits.gz 210707678 8 1 10.09
210700000/43000/ktwo210743303-c04_lpd-targ.fits.gz 210743303 8 1 13.198
210700000/30000/ktwo210730088-c04_lpd-targ.fits.gz 210730088 8 1 10.649
210700000/29000/ktwo210729204-c04_lpd-targ.fits.gz 210729204 8 1 12.064
210700000/81000/ktwo210781850-c04_lpd-targ.fits.gz 210781850 8 1 10.059
210700000/61000/ktwo210761588-c04_lpd-targ.fits.gz 210761588 8 1 12.852
210700000/42000/ktwo210742704-c04_lpd-targ.fits.gz 210742704 8 1 12.455
210700000/13000/ktwo210713363-c04_lpd-targ.fits.gz 210713363 8 1 9.76
210700000/31000/ktwo210731978-c04_lpd-targ.fits.gz 210731978 8 1 13.126
210700000/79000/ktwo210779340-c04_lpd-targ.fits.gz 210779340 8 1 11.375
210700000/69000/ktwo210769653-c04_lpd-targ.fits.gz 210769653 8 1 11.922
210700000/29000/ktwo210729495-c04_lpd-targ.fits.gz 210729495 8 1 13.194
210700000/24000/ktwo210724366-c04_lpd-targ.fits.gz 210724366 8 1 15.397
210700000/47000/ktwo210747542-c04_lpd-targ.fits.gz 210747542 8 1 10.607
210700000/40000/ktwo210740295-c04_lpd-targ.fits.gz 210740295 8 1 10.343
210700000/08000/ktwo210708444-c04_lpd-targ.fits.gz 210708444 8 1 13.629
210700000/50000/ktwo210750989-c04_lpd-targ.fits.gz 210750989 8 1 10.776
210700000/16000/ktwo210716448-c04_lpd-targ.fits.gz 210716448 8 1 11.938
210700000/10000/ktwo210710065-c04_lpd-targ.fits.gz 210710065 8 1 15.998
210700000/36000/ktwo210736871-c04_lpd-targ.fits.gz 210736871 8 1 12.577
210700000/74000/ktwo210774847-c04_lpd-targ.fits.gz 210774847 8 1 11.096
210700000/11000/ktwo210711432-c04_lpd-targ.fits.gz 210711432 8 1 13.329
210700000/83000/ktwo210783290-c04_lpd-targ.fits.gz 210783290 8 1 14.892
210700000/60000/ktwo210760024-c04_lpd-targ.fits.gz 210760024 8 1 12.805
210700000/22000/ktwo210722351-c04_lpd-targ.fits.gz 210722351 8 1 12.269
210700000/62000/ktwo210762441-c04_lpd-targ.fits.gz 210762441 8 1 13.365
210700000/47000/ktwo210747768-c04_lpd-targ.fits.gz 210747768 8 1 12.287
210700000/59000/ktwo210759820-c04_lpd-targ.fits.gz 210759820 8 1 12.805
210700000/51000/ktwo210751137-c04_lpd-targ.fits.gz 210751137 8 1 11.21
210700000/51000/ktwo210751234-c04_lpd-targ.fits.gz 210751234 8 1 15.748
210700000/22000/ktwo210722862-c04_lpd-targ.fits.gz 210722862 8 1 10.646
210700000/28000/ktwo210728998-c04_lpd-targ.fits.gz 210728998 8 1 13.793
210700000/40000/ktwo210740200-c04_lpd-targ.fits.gz 210740200 8 1 13.301
210700000/65000/ktwo210765241-c04_lpd-targ.fits.gz 210765241 8 1 13.246
210700000/85000/ktwo210785948-c04_lpd-targ.fits.gz 210785948 8 1 13.176
210700000/52000/ktwo210752101-c04_lpd-targ.fits.gz 210752101 8 1 11.061
210700000/22000/ktwo210722280-c04_lpd-targ.fits.gz 210722280 8 1 13.174
210700000/43000/ktwo210743736-c04_lpd-targ.fits.gz 210743736 8 1 13.489
210700000/79000/ktwo210779883-c04_lpd-targ.fits.gz 210779883 8 1 13.431
210700000/35000/ktwo210735731-c04_lpd-targ.fits.gz 210735731 8 1 13.154
210700000/17000/ktwo210717195-c04_lpd-targ.fits.gz 210717195 8 1 13.343
210700000/44000/ktwo210744677-c04_lpd-targ.fits.gz 210744677 8 1 13.631
210700000/83000/ktwo210783013-c04_lpd-targ.fits.gz 210783013 8 1 10.847
210700000/47000/ktwo210747424-c04_lpd-targ.fits.gz 210747424 8 1 10.243
210700000/49000/ktwo210749539-c04_lpd-targ.fits.gz 210749539 8 1 10.888
210700000/46000/ktwo210746937-c04_lpd-targ.fits.gz 210746937 8 1 13.321
210700000/74000/ktwo210774821-c04_lpd-targ.fits.gz 210774821 8 1 13.469
210700000/73000/ktwo210773599-c04_lpd-targ.fits.gz 210773599 8 1 13.847
210700000/43000/ktwo210743041-c04_lpd-targ.fits.gz 210743041 8 1 13.302
210700000/38000/ktwo210738975-c04_lpd-targ.fits.gz 210738975 8 1 13.763
210700000/46000/ktwo210746369-c04_lpd-targ.fits.gz 210746369 8 1 12.437
210700000/24000/ktwo210724670-c04_lpd-targ.fits.gz 210724670 8 1 15.563
210700000/40000/ktwo210740810-c04_lpd-targ.fits.gz 210740810 8 1 12.817
